month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201612,77098,"houston, tx",5413,11431,,,32.014165,55.93315109,8.095178926,88.5,,,,,-3.5,,,0.3214,715000,,,2.8609
201612,77583,"rosharon, tx",5884,11318,,,32.644756,64.22092445,1.068588469,81,,,,,-11,,,0.1786,284407.5,,,1.1379
201612,77088,"houston, tx",1174,4746,,,67.656561,79.09418489,56.21893638,68,,,,,-24,,,1,139850,,,0.5594
201612,77707,"beaumont, tx",7060,3108,,,75.723782,73.14860835,78.29895626,73.5,,,,,-18.5,,,1.4524,125450,,,0.5018
201612,77371,"shepherd, tx",11309,10588,,,36.975025,60.22614314,13.72390656,84.5,,,,,-7.5,,,0.4048,95950,,,0.3838
201612,7712,"asbury park, nj",1357,4146,,,70.588966,65.48210736,75.69582505,80,,,,,-12,,,1.381,371800,,,1.4876
201612,77004,"houston, tx",2048,11509,,,31.5917,56.56684891,6.616550696,88,,,,,-4,,,0.2976,388150,,,1.553
201612,7716,"atlantic highlands, nj",10208,5533,,,63.602758,47.78205765,79.42345924,96.5,,,,,4.5,,,1.4881,522450,,,2.0904
201612,77068,"houston, tx",9047,5966,,,61.297838,75.4473161,47.14835984,71.5,,,,,-20.5,,,0.8571,264050,,,1.0564
201612,77434,"eagle lake, tx",14129,13153,,,21.73832,23.51515905,19.96148111,130.5,,,,,38.5,,,0.4881,183050,,,0.7323
201612,7755,"oakhurst, nj",12596,9007,,,45.613817,44.33399602,46.89363817,100,,,,,8,,,0.8571,444500,,,1.7785
201612,77659,"sour lake, tx",13034,794,,,90.770999,99.08672962,82.45526839,37,,,,,-55,,,1.5952,192500,,,0.7701
201612,77957,"edna, tx",10074,7595,,,53.016277,64.87326044,41.15929423,80.5,,,,,-11.5,,,0.7738,155050,,,0.6202
201612,77024,"houston, tx",1554,10897,,,35.157803,47.78205765,22.53354871,96.5,,,,,4.5,,,0.5119,1095050,,,4.3818
201612,77086,"houston, tx",5456,9239,,,44.473782,52.77708748,36.17047714,91.5,,,,,-0.5,,,0.7024,150050,,,0.6002
201612,77578,"manvel, tx",7915,10088,,,39.77075,51.71471173,27.82678926,92.5,,,,,0.5,,,0.5833,369873,,,1.4799
201612,7726,"englishtown, nj",1798,1900,,,82.840457,71.21645129,94.46446322,75,,,,,-17,,,2.3333,419950,,,1.6803
201612,77096,"houston, tx",1957,10774,,,35.847416,67.28379722,4.411033797,78.5,,,,,-13.5,,,0.2619,411300,,,1.6457
201612,77518,"bacliff, tx",10540,9554,,,42.982729,68.50149105,17.4639662,77.5,,,,,-14.5,,,0.4524,179550,,,0.7183
201612,77457,"matagorda, tx",22550,13681,,,18.706511,34.32529821,3.087723658,112.5,,,,,20.5,,,0.2381,279050,,,1.1164
201612,77975,"moulton, tx",18360,7842,,,51.658797,98.20452286,5.113071571,41.5,,,,,-50.5,,,0.2857,73050,,,0.2921
201612,77073,"houston, tx",3178,2586,,,78.677932,96.30964215,61.04622266,47,,,,,-45,,,1.0833,167550,,,0.6703
201612,77357,"new caney, tx",5976,8118,,,50.251615,86.25124254,14.25198807,61,,,,,-31,,,0.4048,268050,,,1.0724
201612,77048,"houston, tx",7636,1318,,,86.574304,98.78851889,74.36008946,38.5,,,,,-53.5,,,1.3571,147550,,,0.5902
201612,77488,"wharton, tx",7971,6194,,,60.132952,93.80591451,26.45999006,51.5,,,,,-40.5,,,0.5714,135050,,,0.5402
201612,77510,"santa fe, tx",7958,7419,,,53.87674,70.66351889,37.08996024,75.5,,,,,-16.5,,,0.7143,220050,,,0.8804
201612,77612,"buna, tx",9809,5398,,,64.311009,59.0333002,69.58871769,85.5,,,,,-6.5,,,1.25,194950,,,0.7799
201612,77044,"houston, tx",3324,10903,,,35.132952,46.68240557,23.58349901,97.5,,,,,5.5,,,0.5238,274547.5,,,1.0984
201612,7735,"keyport, nj",6448,3718,,,72.68576,86.25124254,59.12027833,61,,,,,-31,,,1.0476,249050,,,0.9964
201612,77338,"humble, tx",2419,6872,,,56.514041,87.87897614,25.14910537,59,,,,,-33,,,0.5476,182647.5,,,0.7307
201612,7748,"middletown, nj",4641,3584,,,73.303926,57.1694831,89.43836978,87.5,,,,,-4.5,,,1.9048,479550,,,1.9188
201612,77964,"hallettsville, tx",10466,11017,,,34.611083,44.81237575,24.40979125,99.5,,,,,7.5,,,0.5476,161300,,,0.6453
201612,77058,"houston, tx",4667,7517,,,53.410785,47.29125249,59.53031809,97,,,,,5,,,1.0595,294550,,,1.1785
201612,77089,"houston, tx",1142,2398,,,79.740308,95.80019881,63.6804175,48,,,,,-44,,,1.131,222300,,,0.8894
201612,77045,"houston, tx",4434,5013,,,66.299081,88.81709742,43.78106362,58,,,,,-34,,,0.8095,157950,,,0.6319
201612,7718,"belford, nj",12406,1626,,,84.617296,95.33424453,73.90034791,49,,,,,-43,,,1.3452,305000,,,1.2203
201612,77069,"houston, tx",5584,8213,,,49.754597,66.27112326,33.23807157,79.5,,,,,-12.5,,,0.6548,276500,,,1.1062
201612,77531,"clute, tx",7588,9166,,,44.855865,61.26988072,28.44184891,83.5,,,,,-8.5,,,0.5952,225950,,,0.904
201612,77461,"needville, tx",9478,5842,,,61.950174,92.76217694,31.13817097,53,,,,,-39,,,0.631,375050,,,1.5006
201612,7747,"matawan, nj",3294,3209,,,75.251615,62.3695328,88.13369781,82.5,,,,,-9.5,,,1.8333,320500,,,1.2823
201612,77345,"kingwood, tx",4420,3918,,,71.710363,85.00248509,58.41824056,62.5,,,,,-29.5,,,1.0357,324950,,,1.3001
201612,77836,"caldwell, tx",8740,6669,,,57.623012,29.2805666,85.96545726,120.5,,,,,28.5,,,1.7381,229050,,,0.9164
201612,77042,"houston, tx",712,8198,,,49.82915,83.55492048,16.10337972,64,,,,,-28,,,0.4286,399950,,,1.6002
201612,77030,"houston, tx",7803,12444,,,25.990929,43.02932406,8.952534791,101.5,,,,,9.5,,,0.3333,538057.5,,,2.1529
201612,77034,"houston, tx",3382,1347,,,86.412773,98.45924453,74.36630219,40.5,,,,,-51.5,,,1.3571,149550,,,0.5982
201612,77081,"houston, tx",982,10405,,,37.993912,70.66351889,5.324304175,75.5,,,,,-16.5,,,0.2857,525050,,,2.1008
201612,77060,"houston, tx",2081,4693,,,67.948559,55.48583499,80.41128231,89,,,,,-3,,,1.5238,139047.5,,,0.5562
201612,77713,"beaumont, tx",6760,1389,,,86.117669,92.76217694,79.47316103,53,,,,,-39,,,1.4881,284950,,,1.1401
201612,77437,"el campo, tx",7248,13494,,,19.852758,26.5221173,13.1833996,125,,,,,33,,,0.3929,157550,,,0.6303
201612,77067,"houston, tx",4542,3268,,,74.928554,93.13494036,56.722167,52.5,,,,,-39.5,,,1.0119,140050,,,0.5602
201612,7704,"fair haven, nj",13036,4721,,,67.796347,45.70079523,89.89189861,98.5,,,,,6.5,,,1.9405,964050,,,3.8575
201612,77406,"richmond, tx",2253,9882,,,40.994657,78.21819085,3.77112326,69,,,,,-23,,,0.25,335050,,,1.3405
201612,77656,"silsbee, tx",6981,5717,,,62.627361,51.14314115,74.11158052,93,,,,,1,,,1.3452,139950,,,0.5598
201612,77386,"spring, tx",1645,8267,,,49.456387,78.21819085,20.6945825,69,,,,,-23,,,0.4881,316045,,,1.2645
201612,77441,"fulshear, tx",10227,12096,,,28.177808,55.93315109,0.422465209,88.5,,,,,-3.5,,,0.1429,455000,,,1.8205
201612,77023,"houston, tx",4821,9722,,,41.923459,74.2917495,9.555168986,72.5,,,,,-19.5,,,0.3452,319050,,,1.2765
201612,77541,"freeport, tx",7245,11152,,,33.716451,37.7112326,29.72166998,108,,,,,16,,,0.6071,239950,,,0.96
201612,77471,"rosenberg, tx",2193,9135,,,45.054672,83.55492048,6.554423459,64,,,,,-28,,,0.2976,248800,,,0.9954
201612,7746,"marlboro, nj",7336,1162,,,87.878976,81.92718688,93.83076541,65.5,,,,,-26.5,,,2.2738,585050,,,2.3409
201611,77521,"baytown, tx",677,8001,,,52.228094,76.31373491,28.14245391,60.5,,,,,-22,,,0.5833,199045,,,0.7805
201611,7732,"highlands, nj",11261,8643,,,49.072128,46.65785839,51.48639721,88,,,,,5.5,,,0.9167,317500,,,1.2451
201611,77840,"college station, tx",339,1039,,,89.225872,93.75412888,84.69761576,42,,,,,-40.5,,,1.6429,267550,,,1.0492
201611,77449,"katy, tx",19,3363,,,75.34082,95.86811603,54.81352471,38,,,,,-44.5,,,0.9643,190000,,,0.745
201611,77803,"bryan, tx",4819,818,,,91.072608,93.75412888,88.39108762,42,,,,,-40.5,,,1.8095,150050,,,0.5884
201611,77546,"friendswood, tx",939,7438,,,54.912618,67.22719356,42.59804216,68.5,,,,,-14,,,0.7857,422122.5,,,1.6555
201611,77091,"houston, tx",5199,8311,,,50.726683,73.62320581,27.83016035,63,,,,,-19.5,,,0.5833,182550,,,0.7158
201611,77354,"magnolia, tx",3179,9123,,,46.579785,60.51288211,32.64668789,74.5,,,,,-8,,,0.6429,382500,,,1.5001
201611,77518,"bacliff, tx",10540,7957,,,52.459312,91.0395772,13.8790463,45.5,,,,,-37,,,0.4048,190608.5,,,0.7474
201611,77484,"waller, tx",8736,6905,,,57.660201,67.22719356,48.09320762,68.5,,,,,-14,,,0.869,227425,,,0.8918
201611,77029,"houston, tx",7503,9861,,,42.715152,44.21956639,41.21073809,90.5,,,,,8,,,0.7738,103800,,,0.4069
201611,77355,"magnolia, tx",4990,7951,,,52.474326,70.57834364,34.37030809,65.5,,,,,-17,,,0.6667,389950,,,1.5293
201611,77568,"la marque, tx",7524,7515,,,54.543271,93.08149661,16.00504474,43,,,,,-39.5,,,0.4286,200000,,,0.7843
201611,77365,"porter, tx",3605,10285,,,40.565131,67.8157468,13.31451564,68,,,,,-14.5,,,0.3929,278450,,,1.092
201611,77095,"houston, tx",152,4032,,,71.827518,91.85033932,51.80469641,44.5,,,,,-38,,,0.9167,228550,,,0.8963
201611,77859,"hearne, tx",11184,12185,,,29.896102,17.8547835,41.93742118,132,,,,,49.5,,,0.7857,199550,,,0.7825
201611,77328,"cleveland, tx",7657,8502,,,49.849859,65.88192901,33.81778872,69.5,,,,,-13,,,0.6667,206550,,,0.81
201611,77054,"houston, tx",2543,8174,,,51.411327,82.03711489,20.78553841,55.5,,,,,-27,,,0.4881,176500,,,0.6921
201611,77836,"caldwell, tx",8740,6429,,,60.029428,38.40009609,81.65875923,97.5,,,,,15,,,1.5357,174700,,,0.685
201611,77086,"houston, tx",5456,5787,,,63.218425,83.58056573,42.85628491,54,,,,,-28.5,,,0.7976,155050,,,0.608
201611,77565,"kemah, tx",10592,12602,,,27.439793,33.15116209,21.72842472,104.5,,,,,22,,,0.5,517550,,,2.0298
201611,77051,"houston, tx",7386,8723,,,48.684764,78.52381238,18.84571497,58.5,,,,,-24,,,0.4643,140000,,,0.5489
201611,77706,"beaumont, tx",2891,3141,,,76.502913,66.68668548,86.31913999,69,,,,,-13.5,,,1.7024,235750,,,0.9245
201611,77377,"tomball, tx",3250,9131,,,46.516726,74.83034052,18.20311092,62,,,,,-20.5,,,0.4524,317500,,,1.2451
201611,77339,"kingwood, tx",1256,3697,,,73.566152,88.58326827,58.54903609,48.5,,,,,-34,,,1.0238,249050,,,0.9767
201611,77506,"pasadena, tx",4072,4676,,,68.557444,95.86811603,41.24677197,38,,,,,-44.5,,,0.7738,112495,,,0.441
201611,77868,"navasota, tx",8462,9766,,,43.228635,37.39114768,49.06612215,99,,,,,16.5,,,0.881,219050,,,0.859
201611,77563,"hitchcock, tx",9427,8852,,,47.985106,80.92607051,15.04414149,56.5,,,,,-26,,,0.4167,271000,,,1.0628
201611,77385,"conroe, tx",6001,6772,,,58.284788,79.77899225,36.79058315,57.5,,,,,-25,,,0.7024,267040,,,1.0472
201611,77084,"houston, tx",10,4592,,,68.947811,91.0395772,46.85604468,45.5,,,,,-37,,,0.8452,199900,,,0.7839
201611,77612,"buna, tx",9809,7375,,,55.197886,37.66740736,72.72836466,98.5,,,,,16,,,1.2976,177450,,,0.6958
201611,77055,"houston, tx",1769,13013,,,25.202691,48.09320762,2.312173443,86.5,,,,,4,,,0.2143,550050,,,2.1573
201611,77004,"houston, tx",2048,12016,,,30.790943,55.62428683,5.957600144,79,,,,,-3.5,,,0.2857,385650,,,1.5125
201611,77708,"beaumont, tx",8453,4761,,,68.089004,48.50759714,87.67041019,86,,,,,3.5,,,1.7738,110050,,,0.4315
201611,77053,"houston, tx",4918,3724,,,73.419014,84.54747463,62.29055312,53,,,,,-29.5,,,1.0952,113550,,,0.4452
201611,77016,"houston, tx",4625,4308,,,70.239025,95.86811603,44.60993334,38,,,,,-44.5,,,0.8214,86800,,,0.3403
201611,77063,"houston, tx",870,11290,,,34.868777,53.61239565,16.12515765,81,,,,,-1.5,,,0.4286,327500,,,1.2844
201611,77414,"bay city, tx",4721,14412,,,17.314275,24.85736592,9.771184914,117.5,,,,,35,,,0.3452,210050,,,0.8237
201611,77478,"sugar land, tx",4235,8973,,,47.330491,62.20647409,32.45450724,73,,,,,-9.5,,,0.6429,399300,,,1.566
201611,77571,"la porte, tx",2492,3534,,,74.418954,95.06335956,53.77454808,39.5,,,,,-43,,,0.9524,189950,,,0.7449
201611,77450,"katy, tx",118,5876,,,62.816047,86.22905531,39.40303886,51,,,,,-31.5,,,0.7381,285049.5,,,1.1179
201611,77573,"league city, tx",68,7588,,,54.13789,77.39475107,30.88102817,59.5,,,,,-23,,,0.619,326044,,,1.2787
201611,77581,"pearland, tx",1380,4467,,,69.509339,83.58056573,55.43811183,54,,,,,-28.5,,,0.9762,284950,,,1.1175
201611,7720,"bradley beach, nj",12887,4613,,,68.863732,54.53726503,83.19019879,80,,,,,-2.5,,,1.5952,522050,,,2.0475
201611,77306,"conroe, tx",9324,5942,,,62.557804,57.7142514,67.40135728,77,,,,,-5.5,,,1.1905,159950,,,0.6272
201611,77656,"silsbee, tx",6981,5960,,,62.485737,49.54657378,75.42489941,85,,,,,2.5,,,1.3571,139500,,,0.547
201611,77388,"spring, tx",1583,6413,,,60.107501,85.85069966,34.36430244,51.5,,,,,-31,,,0.6667,232000,,,0.9098
201611,77640,"port arthur, tx",6673,8700,,,48.804877,41.76926311,55.84049006,93.5,,,,,11,,,0.9881,185050,,,0.7256
201611,77566,"lake jackson, tx",3372,2739,,,78.538826,82.03711489,75.04053811,55.5,,,,,-27,,,1.3452,249550,,,0.9786
201611,77510,"santa fe, tx",7958,4267,,,70.464236,85.85069966,55.07777311,51.5,,,,,-31,,,0.9762,204500,,,0.8019
201611,77301,"conroe, tx",3837,7751,,,53.342142,84.04300042,22.64128281,53.5,,,,,-29,,,0.5119,248708,,,0.9753
201611,77801,"bryan, tx",6394,8857,,,47.949072,40.09368807,55.80445619,95.5,,,,,13,,,0.9881,192950,,,0.7566
201611,77024,"houston, tx",1554,10804,,,37.559306,54.98768843,20.13092307,79.5,,,,,-3,,,0.4762,1030050,,,4.04
201611,77351,"livingston, tx",3345,13320,,,23.413008,24.85736592,21.96865053,117.5,,,,,35,,,0.5,177499.5,,,0.696
201611,77028,"houston, tx",7327,5947,,,62.524773,86.22905531,38.82049126,51,,,,,-31.5,,,0.7381,79950,,,0.3134
201611,77662,"vidor, tx",4182,7832,,,53.050868,32.01609513,74.0856405,106,,,,,23.5,,,1.3214,156250,,,0.6127
201611,77006,"houston, tx",2621,9267,,,45.802054,79.17242208,12.43168578,58,,,,,-24.5,,,0.381,599050,,,2.3495
201611,77362,"pinehurst, tx",13447,11080,,,36.081917,69.44928233,2.714551679,66.5,,,,,-16,,,0.2262,410400,,,1.6095
201611,77048,"houston, tx",7636,2822,,,78.094409,89.45408684,66.73473065,47.5,,,,,-35,,,1.1786,163300,,,0.6403
201611,77879,"somerville, tx",11919,5345,,,65.338418,77.97729866,52.69953757,59,,,,,-23.5,,,0.9405,122500,,,0.4803
201611,77015,"houston, tx",1152,4766,,,68.082998,77.97729866,58.18869738,59,,,,,-23.5,,,1.0238,140000,,,0.5489
201611,77090,"houston, tx",1426,4263,,,70.524293,93.39979581,47.64878986,42.5,,,,,-40,,,0.8571,180026,,,0.7059
201611,77469,"richmond, tx",2467,9494,,,44.630953,78.52381238,10.73809381,58.5,,,,,-24,,,0.3571,278550,,,1.0924
201611,7726,"englishtown, nj",1798,2208,,,81.625728,68.24815326,95.0033031,67.5,,,,,-15,,,2.2976,435050,,,1.7062
201611,77373,"spring, tx",560,5660,,,63.758933,87.36412227,40.15374452,50,,,,,-32.5,,,0.75,175550,,,0.6884
201611,77072,"houston, tx",1038,2530,,,79.791004,95.06335956,64.51864753,39.5,,,,,-43,,,1.131,139250,,,0.546
201611,77530,"channelview, tx",4478,4557,,,69.106961,91.85033932,46.36358177,44.5,,,,,-38,,,0.8452,134550,,,0.5276
201611,77044,"houston, tx",3324,12458,,,28.250556,42.14761876,14.35349228,93,,,,,10.5,,,0.4048,261550,,,1.0257
201611,77632,"orange, tx",5564,7077,,,56.72332,45.18647529,68.26016455,89.5,,,,,7,,,1.2024,179950,,,0.7056
201611,7746,"marlboro, nj",7336,1436,,,86.616419,82.03711489,91.19572398,55.5,,,,,-27,,,1.9762,575050,,,2.2553
201611,77378,"willis, tx",7734,9072,,,46.804997,70.07386944,23.53612396,66,,,,,-16.5,,,0.5238,197240,,,0.7734
201611,77007,"houston, tx",748,10692,,,38.219927,72.44609933,3.993754129,64,,,,,-18.5,,,0.25,458045,,,1.7964
201611,77346,"humble, tx",539,6166,,,61.374692,86.78157468,35.96780974,50.5,,,,,-32,,,0.6905,254950,,,0.9998
201611,77338,"humble, tx",2419,7811,,,53.11693,83.58056573,22.6532941,54,,,,,-28.5,,,0.5119,182050,,,0.7139
201611,77062,"houston, tx",4382,4013,,,71.932617,69.44928233,74.41595099,66.5,,,,,-16,,,1.3333,234000,,,0.9176
201611,77833,"brenham, tx",3775,9109,,,46.639841,46.65785839,46.62182452,88,,,,,5.5,,,0.8452,227050,,,0.8904
201611,77060,"houston, tx",2081,4587,,,68.959822,70.57834364,67.34130082,65.5,,,,,-17,,,1.1905,140045,,,0.5491
201611,77375,"tomball, tx",1291,9439,,,44.844154,72.44609933,17.24220768,64,,,,,-18.5,,,0.4405,321678.5,,,1.2615
201611,77982,"port o connor, tx",20306,14895,,,14.359498,23.66824815,5.050747703,120,,,,,37.5,,,0.2738,237550,,,0.9316
201611,77845,"college station, tx",503,5679,,,63.677857,57.7142514,69.64146298,77,,,,,-5.5,,,1.2262,335050,,,1.314
201611,77049,"houston, tx",4560,5024,,,66.923908,83.00402378,50.84379317,54.5,,,,,-28,,,0.9048,191824,,,0.7522
201611,77022,"houston, tx",4514,9299,,,45.64891,80.92607051,10.37174944,56.5,,,,,-26,,,0.3571,189500,,,0.7431
201611,77713,"beaumont, tx",6760,2162,,,81.862951,77.97729866,85.74860369,59,,,,,-23.5,,,1.6786,295050,,,1.1571
201611,7738,"lincroft, nj",12835,6113,,,61.650952,40.09368807,83.20821572,95.5,,,,,13,,,1.5952,599050,,,2.3495
201611,77523,"baytown, tx",6180,9391,,,45.081376,74.07362921,16.08912378,62.5,,,,,-20,,,0.4286,309950,,,1.2155
201611,77025,"houston, tx",2389,10430,,,39.814426,72.96258483,6.66626629,63.5,,,,,-19,,,0.2976,557500,,,2.1865
201611,77957,"edna, tx",10074,7124,,,56.531139,76.90228815,36.15999039,60,,,,,-22.5,,,0.7024,189050,,,0.7413
201611,77096,"houston, tx",1957,10694,,,38.204913,72.44609933,3.963725902,64,,,,,-18.5,,,0.25,418800,,,1.6425
201611,7733,"holmdel, nj",7818,6138,,,61.518828,44.21956639,78.818089,90.5,,,,,8,,,1.4405,825050,,,3.2359
201611,77702,"beaumont, tx",15677,4912,,,67.392349,61.58789262,73.196805,73.5,,,,,-9,,,1.3095,150050,,,0.5884
201611,77642,"port arthur, tx",2529,5988,,,62.326587,57.7142514,66.93892259,77,,,,,-5.5,,,1.1786,110550,,,0.4334
201611,7764,"west long branch, nj",11753,5009,,,66.971954,86.78157468,47.16233259,50.5,,,,,-32,,,0.8571,518050,,,2.0318
201611,77040,"houston, tx",1037,5981,,,62.368627,79.77899225,44.95826077,57.5,,,,,-25,,,0.8214,229800,,,0.9012
201611,77039,"houston, tx",6188,10174,,,41.126659,37.66740736,44.58591076,98.5,,,,,16,,,0.8214,126900,,,0.4975
201611,77995,"yoakum, tx",9499,12655,,,27.211579,31.1632935,23.25986427,107,,,,,24.5,,,0.5238,187500,,,0.7352
201611,77073,"houston, tx",3178,4508,,,69.305147,87.76049487,50.84979881,49.5,,,,,-33,,,0.9048,162938.5,,,0.6389
201611,77864,"madisonville, tx",11589,13490,,,22.464116,19.10395772,25.82427482,129,,,,,46.5,,,0.5595,175050,,,0.6864
201611,77627,"nederland, tx",5200,2403,,,80.547715,68.88475167,92.21067804,67,,,,,-15.5,,,2.0476,131750,,,0.5166
201611,7750,"monmouth beach, nj",14851,6165,,,61.383701,77.97729866,44.7901027,59,,,,,-23.5,,,0.8214,760050,,,2.981
201611,77005,"houston, tx",4502,9447,,,44.80812,65.88192901,23.73431025,69.5,,,,,-13,,,0.5238,1337000,,,5.244
201611,77831,"bedias, tx",15621,10439,,,39.775389,38.40009609,41.15068164,97.5,,,,,15,,,0.7738,119050,,,0.4668
201611,77371,"shepherd, tx",11309,12009,,,30.847997,36.79658879,24.89940544,99.5,,,,,17,,,0.5476,104950,,,0.4115
201611,77578,"manvel, tx",7915,9428,,,44.895201,53.99075131,35.79965167,80.5,,,,,-2,,,0.6905,378045,,,1.4826
201611,77545,"fresno, tx",6435,8676,,,48.918984,60.51288211,37.32508558,74.5,,,,,-8,,,0.7143,207040,,,0.8119
201611,77590,"texas city, tx",3361,6667,,,58.831301,83.58056573,34.08203711,54,,,,,-28.5,,,0.6667,157046.5,,,0.6158
201611,77665,"winnie, tx",11304,5913,,,62.68092,75.83328329,49.52855684,61,,,,,-21.5,,,0.8929,135050,,,0.5295
201611,77515,"angleton, tx",3711,9001,,,47.192361,48.50759714,45.8771245,86,,,,,3.5,,,0.8333,196450,,,0.7703
201611,77057,"houston, tx",423,8721,,,48.693772,84.04300042,13.34454387,53.5,,,,,-29,,,0.3929,339050,,,1.3297
201611,77023,"houston, tx",4821,7987,,,52.300162,87.76049487,16.83982944,49.5,,,,,-33,,,0.4405,309999.5,,,1.2157
201611,77401,"bellaire, tx",7116,13661,,,21.449162,38.40009609,4.498228335,97.5,,,,,15,,,0.2619,887500,,,3.4809
201611,7748,"middletown, nj",4641,2918,,,77.640983,64.86697496,90.41499009,70.5,,,,,-12,,,1.9167,454950,,,1.7843
201611,77575,"liberty, tx",7561,7332,,,55.393069,75.29277521,35.49336376,61.5,,,,,-21,,,0.6905,129950,,,0.5095
201611,77056,"houston, tx",2956,12968,,,25.472945,44.21956639,6.726322743,90.5,,,,,8,,,0.2976,668550,,,2.6221
201611,77808,"bryan, tx",8930,6460,,,59.873281,68.24815326,51.4984085,67.5,,,,,-15,,,0.9167,355050,,,1.3924
201611,7730,"hazlet, nj",7411,2712,,,78.676956,74.83034052,82.52357216,62,,,,,-20.5,,,1.5595,337050,,,1.3218
201611,77058,"houston, tx",4667,7766,,,53.27608,52.94576902,53.60639001,81.5,,,,,-1,,,0.9524,294800,,,1.1561
201611,77336,"huffman, tx",8504,7929,,,52.564411,61.08341841,44.04540268,74,,,,,-8.5,,,0.8095,389550,,,1.5278
201611,77045,"houston, tx",4434,3151,,,76.460873,96.46868056,56.45306588,37,,,,,-45.5,,,1,160050,,,0.6276
201611,77433,"cypress, tx",564,10753,,,37.886613,71.22094769,4.552279142,65,,,,,-17.5,,,0.2619,324517,,,1.2727
201611,77075,"houston, tx",2883,9078,,,46.774968,57.17974896,36.37018798,77.5,,,,,-5,,,0.7024,204050,,,0.8002
201611,77303,"conroe, tx",6822,6969,,,57.230797,77.97729866,36.48429524,59,,,,,-23.5,,,0.7024,216547.5,,,0.8492
201611,77033,"houston, tx",4959,9112,,,46.633836,61.08341841,32.1842532,74,,,,,-8.5,,,0.6429,85800,,,0.3363
201611,77650,"port bolivar, tx",16861,14944,,,13.996156,21.27199568,6.720317098,124.5,,,,,42,,,0.2976,315050,,,1.2355
201611,77494,"katy, tx",38,9758,,,43.25566,74.83034052,11.68098012,62,,,,,-20.5,,,0.369,368500,,,1.4452
201611,77486,"west columbia, tx",10981,6838,,,58.008528,82.03711489,33.97994114,55.5,,,,,-27,,,0.6667,193450,,,0.7586
201611,77905,"victoria, tx",7205,8590,,,49.363402,58.93940304,39.78740016,76,,,,,-6.5,,,0.75,250050,,,0.9806
201611,77381,"spring, tx",2215,5930,,,62.626869,79.17242208,46.08131644,58,,,,,-24.5,,,0.8333,395050,,,1.5493
201611,77047,"houston, tx",4964,5084,,,66.686685,79.77899225,53.59437872,57.5,,,,,-25,,,0.9524,167100,,,0.6552
201611,77081,"houston, tx",982,12087,,,30.427602,57.17974896,3.675454928,77.5,,,,,-5,,,0.25,529994,,,2.0786
201611,77554,"galveston, tx",9273,11500,,,33.619602,35.3792565,31.85994835,101.5,,,,,19,,,0.631,379550,,,1.4885
201611,77357,"new caney, tx",5976,8283,,,50.86181,76.31373491,25.40988529,60.5,,,,,-22,,,0.5476,253240,,,0.9931
201611,77498,"sugar land, tx",1178,6806,,,58.122635,71.22094769,45.02432286,65,,,,,-17.5,,,0.8214,319950,,,1.2548
201611,77423,"brookshire, tx",9476,13025,,,25.121614,45.18647529,5.056753348,89.5,,,,,7,,,0.2738,287458.5,,,1.1273
201611,77461,"needville, tx",9478,6109,,,61.692991,83.00402378,40.38195904,54.5,,,,,-28,,,0.7619,367550,,,1.4415
201611,77396,"humble, tx",1514,7151,,,56.356976,86.22905531,26.4848958,51,,,,,-31.5,,,0.5595,277995,,,1.0902
201611,77380,"spring, tx",3170,7455,,,54.801513,64.43456849,45.16845835,71,,,,,-11.5,,,0.8214,499549.5,,,1.9592
201611,77963,"goliad, tx",11808,11969,,,31.028166,40.85039938,21.20593358,94.5,,,,,12,,,0.5,193799.5,,,0.76
201611,7760,"rumson, nj",10373,6100,,,61.72302,39.33697676,84.10906252,96.5,,,,,14,,,1.619,1392500,,,5.4617
201611,77009,"houston, tx",1963,10693,,,38.207915,72.44609933,3.969731548,64,,,,,-18.5,,,0.25,419125,,,1.6438
201611,77020,"houston, tx",5699,13644,,,21.539247,35.10299682,7.975496967,102,,,,,19.5,,,0.3214,165047.5,,,0.6472
