month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio
201610,77612,"buna, tx",174950,30,96,4,0,8,1,85.45751634,1920,173930,31,0.0333
201610,77504,"pasadena, tx",204950,22,59,12,0,8,17,98.83398112,1928,243689,39,0.7727
201610,77073,"houston, tx",165000,68,45,24,4,20,85,75.32663317,2140,165830,153,1.25
201610,77982,"port o connor, tx",225050,80,112,4,0,4,1,179.1666667,1500,353490,81,0.0125
201610,77084,"houston, tx",199950,235,44,124,4,104,164,89.95703545,2178,212778,399,0.6979
201610,77581,"pearland, tx",285040,106,56,44,8,48,93,105.1779935,2676,321923,199,0.8774
201610,77713,"beaumont, tx",295050,73,71,24,0,8,9,114.964926,2462,289941,82,0.1233
201610,77338,"humble, tx",183950,112,40,32,24,32,79,86.51055858,2103,182278,191,0.7054
201610,77539,"dickinson, tx",224050,139,48,60,0,52,104,101.4686825,2259,289729,243,0.7482
201610,77362,"pinehurst, tx",439050,53,80,16,0,12,9,120.8288482,3528,460545,62,0.1698
201610,77301,"conroe, tx",279827,99,57,32,0,16,35,103.7934724,2468,277051,134,0.3535
201610,77642,"port arthur, tx",115050,69,57,24,0,12,10,59.52380952,1614,147833,79,0.1449
201610,77083,"houston, tx",193990,71,39,52,4,24,73,87.98775822,2083,195548,144,1.0282
201610,77836,"caldwell, tx",155050,32,97,4,0,8,1,103.2934132,1933,409407,33,0.0313
201610,77840,"college station, tx",269950,52,33,20,0,8,6,130.8928571,1900,363868,58,0.1154
201610,77019,"houston, tx",657050,238,76,56,0,80,61,260.4347826,2933,1308509,299,0.2563
201610,77029,"houston, tx",97550,16,67,8,0,4,8,68.66404715,1218,104765,24,0.5
201610,77703,"beaumont, tx",59950,17,113,4,0,0,1,40.32258065,1338,74108,18,0.0588
201610,77021,"houston, tx",285050,74,54,28,0,12,28,139.6648045,1938,343343,102,0.3784
201610,77011,"houston, tx",159050,20,52,4,0,12,3,114.4258721,1279,177378,23,0.15
201610,77070,"houston, tx",224050,135,50,56,4,40,72,92.55829904,2458,296574,207,0.5333
201610,77479,"sugar land, tx",447762,447,65,108,28,144,135,133.1521739,3400,547443,582,0.302
201610,77632,"orange, tx",179950,104,73,12,0,16,2,81.640625,2028,193427,106,0.0192
201610,77625,"kountze, tx",169950,24,87,0,0,4,1,96.95723684,1808,190795,25,0.0417
201610,77590,"texas city, tx",177950,64,43,32,0,20,53,88.45422379,2036,208386,117,0.8281
201610,77423,"brookshire, tx",295050,73,80,32,8,28,14,109.9817259,2637,312492,87,0.1918
201610,77015,"houston, tx",139950,48,55,20,0,4,28,79.5261669,1602,160332,76,0.5833
201610,77617,"gilchrist, tx",365050,19,127,0,0,0,3,198.1707317,1836,417475,22,0.1579
201610,77080,"houston, tx",334950,133,59,36,8,64,55,158.0514706,2033,334335,188,0.4135
201610,77422,"brazoria, tx",189050,74,89,16,0,12,12,56.63265306,800,236089,86,0.1622
201610,77954,"cuero, tx",109938,36,121,4,0,8,2,71.64404223,1576,175428,38,0.0556
201610,77523,"baytown, tx",312050,107,63,24,4,28,53,111.6236162,2758,368242,160,0.4953
201610,77640,"port arthur, tx",182550,39,82,12,0,4,2,88.66666667,1650,215417,41,0.0513
201610,77038,"houston, tx",138050,19,60,8,0,0,19,75.2688172,1733,181357,38,1
201610,77375,"tomball, tx",314950,427,58,140,20,156,138,114.7320551,2803,379444,565,0.3232
201610,77514,"anahuac, tx",164550,32,108,4,0,8,5,111.6915423,1478,279438,37,0.1563
201610,77331,"coldspring, tx",295050,63,111,8,0,4,18,127.5170068,2136,354288,81,0.2857
201610,77063,"houston, tx",320050,135,66,28,4,40,43,164.0235101,2008,560685,178,0.3185
201610,77396,"humble, tx",266040,152,63,48,4,48,95,93.70314843,2826,299861,247,0.625
201610,77461,"needville, tx",284550,22,72,12,0,0,16,130,2410,320388,38,0.7273
201610,77380,"spring, tx",499050,180,61,52,0,48,29,170.3828355,2644,898853,209,0.1611
201610,77414,"bay city, tx",199950,220,102,24,0,28,14,114.1078838,1638,226745,234,0.0636
201610,77480,"sweeny, tx",205050,37,74,8,0,12,8,0,0,263683,45,0.2162
201610,77345,"kingwood, tx",329950,123,61,36,0,24,57,101.8274416,3222,377740,180,0.4634
201610,77995,"yoakum, tx",169950,32,128,4,0,4,2,95.20785219,1732,231415,34,0.0625
201610,77388,"spring, tx",230050,188,62,68,4,84,81,88.58485351,2680,269365,269,0.4309
201610,77502,"pasadena, tx",130050,41,53,24,4,12,34,83.78756115,1558,148431,75,0.8293
201610,77373,"spring, tx",175050,194,45,96,4,56,134,80.97928437,2144,186817,328,0.6907
201610,77365,"porter, tx",279050,196,62,52,4,40,79,105.3936984,2739,313524,275,0.4031
201610,77856,"franklin, tx",269950,24,80,4,0,0,4,170.8966565,1746,315658,28,0.1667
201610,77801,"bryan, tx",139950,41,95,4,0,4,2,90.31100478,1600,219213,43,0.0488
201610,77802,"bryan, tx",199950,74,38,28,0,24,5,114.5431145,1955,402538,79,0.0676
201610,77009,"houston, tx",415050,259,65,80,0,76,85,225.6144393,1856,464904,344,0.3282
201610,77389,"spring, tx",425050,356,80,88,12,100,117,128.535554,3407,653285,473,0.3287
201610,77565,"kemah, tx",455050,71,86,12,0,12,9,175.879397,2794,615772,80,0.1268
201610,77303,"conroe, tx",223050,54,73,20,0,12,26,118.011257,2115,228598,80,0.4815
201610,77471,"rosenberg, tx",251045,110,53,28,8,40,52,96.2962963,2605,260649,162,0.4727
201610,77071,"houston, tx",161950,53,53,20,0,20,30,77.59508197,2160,178426,83,0.566
201610,77005,"houston, tx",1325050,139,70,48,0,36,54,379.6315044,3503,1481270,193,0.3885
201610,77465,"palacios, tx",155050,61,246,8,0,0,1,126.5031646,1335,201133,62,0.0164
201610,77025,"houston, tx",525050,144,66,36,0,44,56,221.3146636,2454,652948,200,0.3889
201610,77092,"houston, tx",249950,83,61,24,0,20,29,166.909621,1570,260840,112,0.3494
201610,77536,"deer park, tx",208050,74,37,36,0,36,53,97.24540902,2114,230791,127,0.7162
201610,77665,"winnie, tx",159050,21,43,8,0,0,1,105.4670684,1850,255949,22,0.0476
201610,77014,"houston, tx",175050,55,32,24,0,12,37,81.24576845,2229,174904,92,0.6727
201610,77035,"houston, tx",300050,117,58,48,0,52,35,153.0131827,1905,283991,152,0.2991
201610,77306,"conroe, tx",159950,25,56,8,0,4,14,105.3571429,1761,220405,39,0.56
201610,77096,"houston, tx",415050,182,61,52,0,56,41,179.5511222,2336,469673,223,0.2253
201610,77042,"houston, tx",399950,115,66,48,0,32,33,162.777024,2331,500411,148,0.287
201610,77364,"pointblank, tx",169950,40,82,4,0,8,2,118.9393939,1614,208467,42,0.05
201610,77845,"college station, tx",315050,405,79,112,4,64,25,140.2696793,2362,444794,430,0.0617
201610,77081,"houston, tx",550050,23,89,4,0,8,5,192.9748482,2503,557821,28,0.2174
201610,77598,"webster, tx",300040,33,54,12,0,12,23,105.1671733,2280,245223,56,0.697
201610,77957,"edna, tx",184550,20,57,4,0,0,0,96.58536585,1888,203099,20,0
201610,77026,"houston, tx",81550,18,70,8,0,0,7,56.25,1269,94601,25,0.3889
201610,77082,"houston, tx",337050,137,63,56,4,36,69,123.7796374,2684,560077,206,0.5036
201610,77031,"houston, tx",172550,17,47,8,0,4,11,89.68609865,2058,193682,28,0.6471
201610,77963,"goliad, tx",200049,17,69,0,0,8,2,87.87302285,2276,253020,19,0.1176
201610,77510,"santa fe, tx",230050,32,67,12,0,8,21,126.6901408,1984,297302,53,0.6563
201610,77064,"houston, tx",200050,90,45,52,0,28,50,91.19332986,2306,216210,140,0.5556
201610,77498,"sugar land, tx",319650,119,58,40,12,44,61,106.1036196,2922,361822,180,0.5126
201610,77020,"houston, tx",209050,55,75,8,0,16,14,142.6286208,1482,202450,69,0.2545
201610,77545,"fresno, tx",207040,51,52,28,4,8,57,87.98693815,2572,313612,108,1.1176
201610,77457,"matagorda, tx",259050,53,145,8,0,8,1,181.1740891,1332,264328,54,0.0189
201610,77098,"houston, tx",699450,106,72,28,0,20,32,282.7380952,2593,894992,138,0.3019
201610,77079,"houston, tx",550050,160,57,52,0,48,58,184.9390919,2781,617647,218,0.3625
201610,77619,"groves, tx",115050,80,66,12,0,20,12,77.20247295,1492,131402,92,0.15
201610,77563,"hitchcock, tx",280049,56,58,28,0,8,17,153.3535989,1708,358657,73,0.3036
201610,77354,"magnolia, tx",395050,276,73,64,4,92,68,125,3037,466954,344,0.2464
201610,77327,"cleveland, tx",175050,76,73,8,0,16,18,99.95833333,1680,213028,94,0.2368
201610,77531,"clute, tx",239050,38,45,20,0,8,14,64.33350489,884,243800,52,0.3684
201610,77430,"damon, tx",299950,19,74,0,0,0,2,109.0425532,2412,307147,21,0.1053
201610,77077,"houston, tx",375050,227,50,84,4,60,82,148.8888889,2575,433728,309,0.3612
201610,77550,"galveston, tx",255050,250,88,52,0,48,60,144.7736165,1598,331518,310,0.24
201610,77964,"hallettsville, tx",160050,24,41,8,0,4,3,82.73809524,1965,261211,27,0.125
201610,77441,"fulshear, tx",467050,322,81,84,20,96,67,131.338945,3600,492343,389,0.2081
201610,77807,"bryan, tx",495050,86,114,16,0,8,7,185.7567869,2143,456198,93,0.0814
201610,77521,"baytown, tx",196050,132,54,40,4,24,86,89.64143426,2230,264299,218,0.6515
201610,77302,"conroe, tx",239050,83,57,32,0,28,28,100.4514673,2635,289440,111,0.3373
201610,77328,"cleveland, tx",155050,30,68,12,0,4,15,97.33165105,1680,248003,45,0.5
201610,77864,"madisonville, tx",174950,15,119,4,0,0,3,88.47549909,1628,170239,18,0.2
201610,77378,"willis, tx",198050,79,57,24,4,16,28,107.9120235,2000,276838,107,0.3544
201610,77072,"houston, tx",135050,55,37,28,0,12,36,81.273816,1620,132074,91,0.6545
201610,77511,"alvin, tx",204950,75,45,52,0,16,62,96.82229965,2044,243014,137,0.8267
201610,77095,"houston, tx",229050,208,45,92,4,76,119,91.02040816,2536,244099,327,0.5721
201610,77517,"santa fe, tx",315050,17,53,8,0,4,6,115.3076923,2128,301205,23,0.3529
201610,77004,"houston, tx",379950,259,74,56,8,44,86,193.9655172,2112,417510,345,0.332
201610,77701,"beaumont, tx",55050,24,65,4,0,0,0,36.87315634,1304,69553,24,0
201610,77045,"houston, tx",155050,20,30,8,0,4,25,90.21464646,1710,229946,45,1.25
201610,77401,"bellaire, tx",975050,118,90,24,0,24,32,280.6748466,3858,1053274,150,0.2712
201610,77069,"houston, tx",273950,123,70,28,4,52,35,94.64285714,2985,314364,158,0.2846
201610,77575,"liberty, tx",149950,36,77,12,0,16,13,95.11568123,1717,262006,49,0.3611
201610,77040,"houston, tx",235050,84,52,36,0,20,40,104.510451,2370,259733,124,0.4762
201610,77551,"galveston, tx",160049,164,73,44,0,36,41,143.0425139,1082,188671,205,0.25
201610,77054,"houston, tx",157550,57,43,20,0,16,30,139.5454545,1104,188443,87,0.5263
201610,77450,"katy, tx",280050,218,58,88,4,68,107,108,2689,360305,325,0.4908
201610,77018,"houston, tx",410050,218,66,60,4,56,71,217.8248676,2065,521121,289,0.3257
201610,77316,"montgomery, tx",395050,290,74,76,12,92,85,126.0288066,3158,476336,375,0.2931
201610,77418,"bellville, tx",229950,64,94,8,0,8,3,115.1468315,2146,288687,67,0.0469
201610,77023,"houston, tx",285050,47,37,24,0,16,14,171.2328767,1756,301534,61,0.2979
201610,77318,"willis, tx",244050,123,81,32,0,32,44,111.5173675,2210,347982,167,0.3577
201610,77707,"beaumont, tx",119050,100,58,36,0,28,9,71.85251799,1700,164823,109,0.09
201610,77371,"shepherd, tx",88050,15,91,4,0,4,3,66.30434783,1730,148776,18,0.2
201610,77868,"navasota, tx",245050,58,99,8,0,12,4,108.719346,1910,297310,62,0.069
201610,77611,"bridge city, tx",189950,48,51,20,0,4,4,95.07042254,1831,201555,52,0.0833
201610,77066,"houston, tx",175040,67,44,32,0,20,41,75.74707666,2309,188864,108,0.6119
201610,77074,"houston, tx",230049,44,51,20,0,16,20,130.8270677,1813,234099,64,0.4545
201610,77437,"el campo, tx",138050,57,148,8,0,4,11,83.86866524,1771,158761,68,0.193
201610,77067,"houston, tx",134049,18,65,16,0,4,18,74.16267943,1744,137011,36,1
201610,77546,"friendswood, tx",418050,182,59,56,0,60,83,122.3498233,3541,508934,265,0.456
201610,77022,"houston, tx",180050,43,46,12,0,12,13,139.3229167,1283,203757,56,0.3023
201610,77505,"pasadena, tx",240050,36,33,24,0,16,23,100.4385965,2356,243688,59,0.6389
201610,77659,"sour lake, tx",189950,21,62,0,0,4,2,94.95,1838,184906,23,0.0952
201610,77535,"dayton, tx",225050,94,67,28,0,20,50,109.6485746,2040,244180,144,0.5319
201610,77075,"houston, tx",200049,28,239,12,0,4,26,88.70575508,2311,198142,54,0.9286
201610,77406,"richmond, tx",325302,402,71,124,24,148,144,112.244898,3028,390437,546,0.3582
201610,77449,"katy, tx",188050,221,44,132,8,92,209,88.64265928,2205,193342,430,0.9457
201610,77008,"houston, tx",460050,450,63,156,4,124,154,217.0243902,2302,550352,604,0.3422
201610,77656,"silsbee, tx",142850,70,72,12,0,16,5,75.65112053,1886,164102,75,0.0714
201610,77048,"houston, tx",169050,15,54,8,0,4,16,68.00155521,2203,186634,31,1.0667
201610,77663,"village mills, tx",174050,41,83,4,0,4,3,75.82195245,2055,176399,44,0.0732
201610,77459,"missouri city, tx",364950,427,64,132,20,148,149,113.5115342,3177,417841,576,0.3489
201610,77351,"livingston, tx",160050,233,105,44,0,36,51,99.62203024,1600,248426,284,0.2189
201610,77554,"galveston, tx",384950,573,96,112,0,100,69,241.7380661,1703,474128,642,0.1204
201610,77053,"houston, tx",112050,16,41,12,0,4,29,79.77207977,1358,117111,45,1.8125
201610,77356,"montgomery, tx",329550,518,82,128,0,108,117,123.6442516,2700,451671,635,0.2259
201610,77007,"houston, tx",459050,544,67,156,4,152,151,204.280768,2359,568499,695,0.2776
201610,77662,"vidor, tx",139950,119,91,24,0,16,1,81.242741,1875,174869,120,0.0084
201610,77381,"spring, tx",399950,181,57,48,0,56,68,138.8117712,2878,552359,249,0.3757
201610,77057,"houston, tx",350050,203,58,72,0,68,69,182.591623,2007,598977,272,0.3399
201610,77051,"houston, tx",159950,66,52,24,0,4,40,90.86124402,1480,146310,106,0.6061
201610,77002,"houston, tx",326050,55,80,8,0,4,8,241.7695473,1338,439559,63,0.1455
201610,77379,"spring, tx",317050,458,59,148,20,152,161,95.49590537,3209,368440,619,0.3515
201610,77304,"conroe, tx",304050,274,59,68,20,72,58,114.7837694,2784,363589,332,0.2117
201610,77901,"victoria, tx",139950,128,71,24,0,40,12,86.62182362,1623,150876,140,0.0938
201610,77833,"brenham, tx",249950,124,89,28,0,20,25,116.7917448,2011,274336,149,0.2016
201610,77086,"houston, tx",150050,22,46,8,0,8,20,84.3373494,1656,171033,42,0.9091
201610,77630,"orange, tx",161050,121,74,28,0,20,12,79.11392405,1896,191351,133,0.0992
201610,77474,"sealy, tx",269050,62,65,12,0,12,13,114.924182,2125,279010,75,0.2097
201610,77705,"beaumont, tx",160050,71,57,8,0,16,5,89.43001443,1950,196066,76,0.0704
201610,77532,"crosby, tx",200040,101,59,36,0,28,47,95.05515405,2080,261485,148,0.4653
201610,77094,"houston, tx",439950,47,61,16,0,24,19,138.2636656,3247,523220,66,0.4043
201610,77039,"houston, tx",165050,20,130,4,0,4,5,67.43737958,1846,175913,25,0.25
201610,77062,"houston, tx",248690,53,61,28,0,16,47,105.2655678,2434,320867,100,0.8868
201610,77043,"houston, tx",390000,118,53,56,8,44,38,166.0787671,2309,406450,156,0.322
201610,77591,"texas city, tx",227497,27,82,12,0,4,23,97.44931328,2059,198802,50,0.8519
201610,77515,"angleton, tx",194550,112,79,36,8,20,50,58.53525728,1299,238301,162,0.4464
201610,77541,"freeport, tx",229950,175,81,36,4,44,17,122.0715166,1050,268002,192,0.0971
201610,77047,"houston, tx",164050,39,51,28,0,12,41,83.7398374,2093,162620,80,1.0513
201610,77706,"beaumont, tx",236550,222,67,76,4,40,24,94.37683592,2494,337285,246,0.1081
201610,77578,"manvel, tx",380050,115,80,28,12,60,57,113.2502831,3250,397967,172,0.4957
201610,77518,"bacliff, tx",185050,35,60,16,0,4,12,107.1428571,1800,207446,47,0.3429
201610,77493,"katy, tx",298384,265,46,64,60,136,87,113.5344828,2702,347772,352,0.3283
201610,77702,"beaumont, tx",139950,20,101,0,0,4,0,68.83259912,1986,169506,20,0
201610,77650,"port bolivar, tx",315050,371,124,44,0,36,25,212.8263337,1530,371132,396,0.0674
201610,77530,"channelview, tx",134950,31,39,20,0,12,26,85.79881657,1520,160841,57,0.8387
201610,77484,"waller, tx",218050,36,53,16,0,8,11,118.8118812,2097,321060,47,0.3056
201610,77037,"houston, tx",160050,13,74,0,0,4,7,93.39975093,1688,190262,20,0.5385
201610,77036,"houston, tx",210050,62,53,24,0,12,22,108.7771943,1754,190790,84,0.3548
201610,77058,"houston, tx",274950,49,57,16,0,8,26,111.75,2460,314909,75,0.5306
201610,77385,"conroe, tx",266040,161,50,44,8,64,42,105.6312109,2562,298058,203,0.2609
201610,77503,"pasadena, tx",139950,21,28,12,0,8,21,90.27777778,1530,151460,42,1
201610,77434,"eagle lake, tx",175050,20,112,4,0,4,4,64.19153366,2820,183752,24,0.2
201610,77586,"seabrook, tx",324050,103,63,36,0,32,46,116.2617749,2862,526894,149,0.4466
201610,77091,"houston, tx",225050,53,52,24,0,4,21,103.2001665,1773,207561,74,0.3962
201610,77651,"port neches, tx",229950,74,61,12,0,16,6,91.91176471,2161,237471,80,0.0811
201610,77566,"lake jackson, tx",259050,114,58,40,0,32,68,64.84641638,1160,266316,182,0.5965
201610,77562,"highlands, tx",186550,14,79,4,0,8,9,92.8685471,1879,264760,23,0.6429
201610,77494,"katy, tx",374550,770,69,228,24,304,250,116.7425968,3342,426498,1020,0.3247
201610,77089,"houston, tx",225050,85,41,48,4,44,71,96.02649007,2416,239233,156,0.8353
201610,77093,"houston, tx",125050,18,116,4,0,4,7,107.834507,1276,168118,25,0.3889
201610,77426,"chappell hill, tx",589950,14,115,0,0,0,1,180.7228916,2739,700787,15,0.0714
201610,77520,"baytown, tx",129950,58,47,32,0,12,31,72.92400604,1688,168817,89,0.5345
201610,77584,"pearland, tx",303950,308,54,120,8,116,163,105.7777778,2950,326895,471,0.5292
201610,77486,"west columbia, tx",191950,69,51,28,0,12,13,66.50956474,1372,198984,82,0.1884
201610,77708,"beaumont, tx",110050,31,80,4,0,8,3,77.29229445,1460,140081,34,0.0968
201610,77489,"missouri city, tx",129050,41,50,20,0,8,34,80.0304878,1644,148220,75,0.8293
201610,77336,"huffman, tx",385050,62,73,20,0,28,30,126.8115942,2661,373086,92,0.4839
201610,77355,"magnolia, tx",395050,197,59,56,8,44,49,133.7622757,2841,542261,246,0.2487
201610,77407,"richmond, tx",317050,327,60,108,28,112,176,108.1719818,2892,333030,503,0.5382
201610,77033,"houston, tx",86550,49,69,20,0,8,23,66.03773585,1310,97086,72,0.4694
201610,77049,"houston, tx",193060,62,57,28,0,16,42,87.01993194,2172,203526,104,0.6774
201610,77087,"houston, tx",159950,14,38,8,0,8,10,104.3472464,1725,159853,24,0.7143
201610,77477,"stafford, tx",225050,46,44,28,0,8,28,101.4273356,2255,236227,74,0.6087
201610,77065,"houston, tx",223050,69,45,28,0,36,33,94.29700734,2220,239658,102,0.4783
201610,77573,"league city, tx",326050,347,51,136,0,108,198,112.4214471,2900,387499,545,0.5706
201610,77346,"humble, tx",253950,327,51,120,8,116,140,92.17439911,2897,327518,467,0.4281
201610,77447,"hockley, tx",276950,104,69,24,4,36,34,108.3551777,2415,305694,138,0.3269
201610,77028,"houston, tx",84550,19,63,8,0,0,7,54.13279133,1662,109456,26,0.3684
201610,77488,"wharton, tx",135050,18,148,0,0,4,7,85.23757708,1807,183025,25,0.3889
201610,77339,"kingwood, tx",249950,147,45,80,0,68,95,98.26292933,2612,318550,242,0.6463
201610,77377,"tomball, tx",314950,189,61,56,8,64,70,103.9651838,3178,436238,259,0.3704
201610,77968,"inez, tx",299935,13,72,8,0,0,0,143.0123099,2343,337062,13,0
201610,77059,"houston, tx",444707,82,79,24,4,20,42,126.2159533,3325,450276,124,0.5122
201610,77627,"nederland, tx",132050,93,57,28,0,28,17,87.23761545,1559,196257,110,0.1828
201610,77006,"houston, tx",550050,199,59,60,4,52,53,235.2535497,2544,781719,252,0.2663
201610,77003,"houston, tx",345950,98,45,32,0,36,40,176.8125553,2013,342834,138,0.4082
201610,77571,"la porte, tx",187950,76,40,48,0,36,68,98.85714286,2020,333536,144,0.8947
201610,77099,"houston, tx",140050,40,44,24,0,8,23,76.04399783,1603,127542,63,0.575
201610,77382,"spring, tx",480050,286,72,72,0,76,74,140.4575163,3468,800616,360,0.2587
201610,77657,"lumberton, tx",256050,104,67,32,0,12,9,109.2938497,2357,275633,113,0.0865
201610,77429,"cypress, tx",297341,402,61,124,8,172,186,104.2392567,2939,354434,588,0.4627
201610,77469,"richmond, tx",279950,257,59,96,16,64,141,102.0876827,2820,336429,398,0.5486
201610,77090,"houston, tx",176835,101,43,56,4,24,50,76.22677465,2340,193906,151,0.495
201610,77340,"huntsville, tx",226650,70,64,20,0,8,29,103.4902597,2189,285335,99,0.4143
201610,77445,"hempstead, tx",140050,52,152,8,0,4,14,88.60759494,1780,234617,66,0.2692
201610,77320,"huntsville, tx",189550,71,84,12,0,8,24,101.1055635,1934,279167,95,0.338
201610,77056,"houston, tx",619950,279,80,48,4,64,35,271.5809893,2690,1113158,314,0.1254
201610,77027,"houston, tx",780050,129,70,32,0,20,41,303.2454361,2588,1160793,170,0.3178
201610,77030,"houston, tx",599050,75,68,20,0,28,15,247.5605349,2422,702183,90,0.2
201610,77372,"splendora, tx",261950,60,56,12,0,12,24,110,2312,243761,84,0.4
201610,77583,"rosharon, tx",279878,207,68,72,16,64,90,107.4257426,2656,309659,297,0.4348
201610,77088,"houston, tx",141050,75,57,36,4,16,54,81.58508159,1679,149012,129,0.72
201610,77871,"normangee, tx",175050,41,115,4,0,4,5,83.19374651,2185,273045,46,0.122
201610,77386,"spring, tx",312050,416,53,116,12,128,172,108.662614,2946,379609,588,0.4135
201610,77034,"houston, tx",159950,21,69,4,0,8,20,89.47745168,1829,171791,41,0.9524
