Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
79095,"$25,000 under $50,000",240,0,0,0,3988,397
79095,"$50,000 under $75,000",160,87,179,264,6004,692
79095,"$75,000 under $100,000",100,0,0,0,5980,723
79095,"$100,000 under $200,000",110,79,0,441,13723,2516
79095,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79096,,1030,248,378,1984,81832,21399
79096,"$1 under $25,000",310,0,0,0,671,63
79096,"$25,000 under $50,000",210,0,0,0,3413,355
79096,"$50,000 under $75,000",200,57,149,254,7248,848
79096,"$75,000 under $100,000",110,46,0,0,6234,776
79096,"$100,000 under $200,000",140,65,229,345,15068,2538
79096,"$200,000 or more",60,80,0,1385,49198,16819
,,,,,,,
79097,,520,87,160,195,21861,3267
79097,"$1 under $25,000",150,0,0,91,366,36
79097,"$25,000 under $50,000",120,0,0,0,2409,261
79097,"$50,000 under $75,000",90,0,0,0,3936,486
79097,"$75,000 under $100,000",60,0,160,0,3667,470
79097,"$100,000 under $200,000",100,87,0,104,11483,2014
79097,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79098,,210,0,0,0,5946,825
79098,"$1 under $25,000",80,0,0,0,154,15
79098,"$25,000 under $50,000",50,0,0,0,734,59
79098,"$50,000 under $75,000",30,0,0,0,912,91
79098,"$75,000 under $100,000",20,0,0,0,1322,190
79098,"$100,000 under $200,000",30,0,0,0,2824,470
79098,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79101,,1140,652,326,2126,72976,19559
79101,"$1 under $25,000",650,0,81,0,1893,180
79101,"$25,000 under $50,000",250,0,0,174,4412,446
79101,"$50,000 under $75,000",90,108,0,173,3718,497
79101,"$75,000 under $100,000",50,0,0,0,3531,519
79101,"$100,000 under $200,000",50,114,245,265,5158,886
79101,"$200,000 or more",50,430,0,1514,54264,17031
,,,,,,,
79102,,4500,1616,2015,2712,119144,19422
79102,"$1 under $25,000",2070,142,173,100,5231,474
79102,"$25,000 under $50,000",1360,248,340,264,23500,2397
79102,"$50,000 under $75,000",540,244,359,252,20895,2478
79102,"$75,000 under $100,000",240,227,288,440,15287,2101
79102,"$100,000 under $200,000",230,461,592,800,24611,4167
79102,"$200,000 or more",60,294,263,856,29620,7805
,,,,,,,
79103,,4650,539,965,1120,88530,10582
79103,"$1 under $25,000",2160,44,0,78,5043,445
79103,"$25,000 under $50,000",1390,148,385,291,23679,2310
79103,"$50,000 under $75,000",670,162,308,301,25328,2823
79103,"$75,000 under $100,000",280,111,166,246,17015,2176
79103,"$100,000 under $200,000",150,74,106,204,17465,2828
79103,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79104,,3020,133,268,323,36034,3848
79104,"$1 under $25,000",1700,0,0,0,3461,295
79104,"$25,000 under $50,000",930,65,134,224,13837,1173
79104,"$50,000 under $75,000",270,29,134,0,9717,1039
79104,"$75,000 under $100,000",80,39,0,99,4897,616
79104,"$100,000 under $200,000",40,0,0,0,4122,725
79104,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79106,,12300,6441,7335,13646,386346,65631
79106,"$1 under $25,000",5450,328,302,379,14919,1346
79106,"$25,000 under $50,000",3340,866,1096,1041,61949,6396
79106,"$50,000 under $75,000",1470,941,1311,1403,59943,7571
79106,"$75,000 under $100,000",890,928,1258,1589,54664,7143
79106,"$100,000 under $200,000",920,1793,2168,3562,92716,15249
79106,"$200,000 or more",230,1585,1200,5672,102155,27926
,,,,,,,
79107,,13560,500,859,1742,149725,16263
79107,"$1 under $25,000",7710,78,118,191,15443,1287
79107,"$25,000 under $50,000",4310,123,213,467,60858,5436
79107,"$50,000 under $75,000",1070,123,236,400,38838,4264
79107,"$75,000 under $100,000",320,69,121,268,18693,2429
79107,"$100,000 under $200,000",150,107,171,416,15893,2847
79107,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79108,,5200,1643,2338,2996,145621,20985
79108,"$1 under $25,000",2150,101,94,145,5233,480
79108,"$25,000 under $50,000",1330,226,363,256,23120,2359
79108,"$50,000 under $75,000",750,319,544,483,29541,3564
79108,"$75,000 under $100,000",490,350,517,599,30311,3937
79108,"$100,000 under $200,000",440,647,820,1101,43972,7240
79108,"$200,000 or more",40,0,0,412,13444,3405
,,,,,,,
79109,,20660,16130,19167,33936,954213,181409
79109,"$1 under $25,000",7400,709,658,672,21806,1965
79109,"$25,000 under $50,000",4920,1642,2207,1936,97275,10319
79109,"$50,000 under $75,000",3020,2392,3178,3116,124377,15661
79109,"$75,000 under $100,000",2130,2500,3624,3795,132760,17490
79109,"$100,000 under $200,000",2580,5291,6819,9763,266077,44163
79109,"$200,000 or more",610,3596,2681,14654,311918,91811
,,,,,,,
79110,,8660,2804,4147,5047,234294,32743
79110,"$1 under $25,000",3440,143,206,181,9561,840
79110,"$25,000 under $50,000",2450,505,795,572,45602,4653
79110,"$50,000 under $75,000",1360,615,1037,888,53999,6423
79110,"$75,000 under $100,000",760,543,841,1101,46580,5940
79110,"$100,000 under $200,000",610,820,1268,1711,61380,10064
79110,"$200,000 or more",40,178,0,594,17172,4823
,,,,,,,
79111,,590,0,0,0,14082,1622
79111,"$1 under $25,000",170,0,0,0,482,39
79111,"$25,000 under $50,000",230,0,0,0,4376,415
79111,"$50,000 under $75,000",120,0,0,0,4610,525
79111,"$75,000 under $100,000",70,0,0,0,4614,643
79111,"$100,000 under $200,000",0,0,0,0,0,0
79111,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79118,,9890,7666,13184,10882,427678,71045
79118,"$1 under $25,000",3330,267,471,190,8523,789
79118,"$25,000 under $50,000",2260,867,1648,694,41528,4172
79118,"$50,000 under $75,000",1590,1314,2547,1293,62655,7411
79118,"$75,000 under $100,000",1160,1353,2600,1504,70178,8905
79118,"$100,000 under $200,000",1320,2725,4583,3416,132093,21489
79118,"$200,000 or more",230,1140,1335,3785,112701,28279
,,,,,,,
79119,,6810,16067,19633,22177,543926,110841
79119,"$1 under $25,000",1590,313,379,181,4698,409
79119,"$25,000 under $50,000",1060,712,957,626,21488,2279
79119,"$50,000 under $75,000",900,1315,1764,1172,37205,4859
79119,"$75,000 under $100,000",870,2112,2711,2065,52770,6982
79119,"$100,000 under $200,000",1720,6367,8758,6857,179923,30138
79119,"$200,000 or more",670,5248,5064,11276,247842,66174
,,,,,,,
79121,,3110,5255,5267,9815,238029,50110
79121,"$1 under $25,000",850,122,0,111,2468,223
79121,"$25,000 under $50,000",520,224,301,291,10803,1192
79121,"$50,000 under $75,000",420,568,672,790,17440,2241
79121,"$75,000 under $100,000",390,648,686,871,24445,3302
79121,"$100,000 under $200,000",660,1944,2083,3155,68727,11512
79121,"$200,000 or more",270,1749,1525,4597,114146,31640
,,,,,,,
79124,,4070,9850,10108,13955,374740,82660
79124,"$1 under $25,000",1220,200,155,104,3060,266
79124,"$25,000 under $50,000",620,477,507,364,11491,1205
79124,"$50,000 under $75,000",430,748,767,714,17034,2074
79124,"$75,000 under $100,000",440,1001,1155,936,27070,3583
79124,"$100,000 under $200,000",910,3454,3988,3996,95183,15836
79124,"$200,000 or more",450,3970,3536,7841,220902,59696
,,,,,,,
79201,,2460,494,662,1878,70410,10505
79201,"$1 under $25,000",1050,0,0,0,2427,224
79201,"$25,000 under $50,000",650,63,104,285,11400,1129
79201,"$50,000 under $75,000",340,65,189,226,13061,1519
79201,"$75,000 under $100,000",210,73,0,239,13016,1691
79201,"$100,000 under $200,000",170,121,369,461,16439,2615
79201,"$200,000 or more",40,172,0,667,14067,3327
,,,,,,,
79225,,410,0,0,0,11779,1564
79225,"$1 under $25,000",170,0,0,0,387,34
79225,"$25,000 under $50,000",120,0,0,0,2044,208
79225,"$50,000 under $75,000",50,0,0,0,2126,244
79225,"$75,000 under $100,000",30,0,0,0,1822,242
79225,"$100,000 under $200,000",40,0,0,0,5400,836
79225,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79226,,1240,284,335,1174,42144,5907
79226,"$1 under $25,000",570,0,77,0,994,92
79226,"$25,000 under $50,000",300,82,0,178,5033,499
79226,"$50,000 under $75,000",140,56,129,249,5417,614
79226,"$75,000 under $100,000",100,45,0,250,6114,789
79226,"$100,000 under $200,000",110,101,129,497,10993,3913
79226,"$200,000 or more",20,0,0,0,13593,0
,,,,,,,
79227,,530,46,0,221,14388,2101
79227,"$1 under $25,000",220,0,0,0,382,36
79227,"$25,000 under $50,000",140,0,0,0,2274,226
79227,"$50,000 under $75,000",80,46,0,0,3096,364
79227,"$75,000 under $100,000",40,0,0,221,2089,261
79227,"$100,000 under $200,000",50,0,0,0,6547,1214
79227,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79229,,140,0,0,0,3518,450
79229,"$1 under $25,000",50,0,0,0,0,13
79229,"$25,000 under $50,000",40,0,0,0,859,79
79229,"$50,000 under $75,000",30,0,0,0,1049,126
79229,"$75,000 under $100,000",20,0,0,0,1610,232
79229,"$100,000 under $200,000",0,0,0,0,0,0
79229,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79235,,1450,281,179,1116,39496,6031
79235,"$1 under $25,000",650,35,0,88,1072,106
79235,"$25,000 under $50,000",390,0,93,0,6622,687
79235,"$50,000 under $75,000",180,88,0,328,6942,833
79235,"$75,000 under $100,000",100,0,0,0,5826,743
79235,"$100,000 under $200,000",100,158,86,700,10841,1823
79235,"$200,000 or more",30,0,0,0,8193,1839
,,,,,,,
79237,,170,0,0,0,3218,395
79237,"$1 under $25,000",90,0,0,0,137,13
79237,"$25,000 under $50,000",40,0,0,0,745,184
79237,"$50,000 under $75,000",20,0,0,0,846,0
79237,"$75,000 under $100,000",20,0,0,0,1490,198
79237,"$100,000 under $200,000",0,0,0,0,0,0
79237,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79241,,960,167,209,728,25163,3591
79241,"$1 under $25,000",430,0,0,0,810,72
79241,"$25,000 under $50,000",260,0,0,0,4023,390
79241,"$50,000 under $75,000",110,79,0,268,4199,474
79241,"$75,000 under $100,000",70,0,0,0,4323,556
79241,"$100,000 under $200,000",90,88,209,460,11808,2099
79241,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79244,,310,0,0,0,8695,1341
79244,"$1 under $25,000",110,0,0,0,198,16
79244,"$25,000 under $50,000",90,0,0,0,1554,169
79244,"$50,000 under $75,000",80,0,0,0,3314,380
79244,"$75,000 under $100,000",0,0,0,0,0,0
79244,"$100,000 under $200,000",30,0,0,0,3629,776
79244,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79245,,930,73,0,465,22342,3404
79245,"$1 under $25,000",460,0,0,0,754,73
79245,"$25,000 under $50,000",230,0,0,142,3539,340
79245,"$50,000 under $75,000",110,0,0,0,4318,511
79245,"$75,000 under $100,000",60,73,0,0,3561,440
79245,"$100,000 under $200,000",70,0,0,323,10170,2040
79245,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79248,,600,0,0,166,14425,2217
79248,"$1 under $25,000",290,0,0,0,449,41
79248,"$25,000 under $50,000",150,0,0,166,2575,257
79248,"$50,000 under $75,000",80,0,0,0,3174,373
79248,"$75,000 under $100,000",40,0,0,0,2206,267
79248,"$100,000 under $200,000",40,0,0,0,6021,1279
79248,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79250,,570,62,0,324,15882,2292
79250,"$1 under $25,000",210,0,0,0,480,45
79250,"$25,000 under $50,000",190,0,0,0,2956,266
79250,"$50,000 under $75,000",90,0,0,0,3346,367
79250,"$75,000 under $100,000",30,62,0,0,2056,282
79250,"$100,000 under $200,000",50,0,0,324,7044,1332
79250,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79252,,1200,161,172,520,31612,4480
79252,"$1 under $25,000",520,0,0,0,998,91
79252,"$25,000 under $50,000",300,72,0,95,5111,499
79252,"$50,000 under $75,000",190,0,0,179,7554,907
79252,"$75,000 under $100,000",100,0,172,0,5970,766
79252,"$100,000 under $200,000",90,89,0,246,11979,2217
79252,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79255,,190,0,0,0,4778,621
79255,"$1 under $25,000",90,0,0,0,157,16
79255,"$25,000 under $50,000",50,0,0,0,953,88
79255,"$50,000 under $75,000",20,0,0,0,853,88
79255,"$75,000 under $100,000",30,0,0,0,2815,429
79255,"$100,000 under $200,000",0,0,0,0,0,0
79255,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79256,,110,0,0,0,2713,354
79256,"$1 under $25,000",50,0,0,0,0,0
79256,"$25,000 under $50,000",40,0,0,0,1122,128
79256,"$50,000 under $75,000",0,0,0,0,0,0
79256,"$75,000 under $100,000",20,0,0,0,1591,226
79256,"$100,000 under $200,000",0,0,0,0,0,0
79256,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79257,,390,26,0,239,13221,1837
79257,"$1 under $25,000",150,0,0,0,280,24
79257,"$25,000 under $50,000",90,26,0,0,1522,143
79257,"$50,000 under $75,000",60,0,0,239,2310,275
79257,"$75,000 under $100,000",40,0,0,0,2514,308
79257,"$100,000 under $200,000",50,0,0,0,6595,1087
79257,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79261,,170,0,0,0,2539,297
79261,"$1 under $25,000",90,0,0,0,191,18
79261,"$25,000 under $50,000",50,0,0,0,714,69
79261,"$50,000 under $75,000",30,0,0,0,1634,210
79261,"$75,000 under $100,000",0,0,0,0,0,0
79261,"$100,000 under $200,000",0,0,0,0,0,0
79261,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79311,,1390,535,743,1377,40083,5993
79311,"$1 under $25,000",570,0,0,0,1304,115
79311,"$25,000 under $50,000",380,80,137,163,6190,595
79311,"$50,000 under $75,000",180,63,100,148,6759,759
79311,"$75,000 under $100,000",120,68,131,162,7503,901
79311,"$100,000 under $200,000",120,324,375,904,11323,1781
79311,"$200,000 or more",20,0,0,0,7004,1842
,,,,,,,
79312,,370,0,0,70,7315,943
79312,"$1 under $25,000",170,0,0,70,361,34
79312,"$25,000 under $50,000",110,0,0,0,1616,149
79312,"$50,000 under $75,000",40,0,0,0,1513,175
79312,"$75,000 under $100,000",50,0,0,0,3825,585
79312,"$100,000 under $200,000",0,0,0,0,0,0
79312,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79313,,590,82,148,268,14588,1895
79313,"$1 under $25,000",250,0,0,0,545,54
79313,"$25,000 under $50,000",160,0,0,0,2780,265
79313,"$50,000 under $75,000",80,0,148,0,3178,366
79313,"$75,000 under $100,000",50,82,0,268,3147,376
79313,"$100,000 under $200,000",50,0,0,0,4938,834
79313,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79316,,4240,984,1004,2886,117872,17997
79316,"$1 under $25,000",1870,0,76,0,3506,311
79316,"$25,000 under $50,000",1130,119,0,311,18784,1808
79316,"$50,000 under $75,000",540,130,166,372,20896,2464
79316,"$75,000 under $100,000",300,117,116,442,18322,2366
79316,"$100,000 under $200,000",330,335,365,1024,34505,5761
79316,"$200,000 or more",70,283,281,737,21859,5287
,,,,,,,
79322,,760,126,0,551,19132,2890
79322,"$1 under $25,000",370,0,0,0,733,66
79322,"$25,000 under $50,000",190,53,0,192,3216,315
79322,"$50,000 under $75,000",70,0,0,0,2720,318
79322,"$75,000 under $100,000",60,0,0,0,3311,410
79322,"$100,000 under $200,000",70,73,0,359,9152,1781
79322,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79323,,2900,638,1256,2637,146802,26640
79323,"$1 under $25,000",830,0,0,0,1631,148
79323,"$25,000 under $50,000",590,46,0,256,9941,987
79323,"$50,000 under $75,000",500,62,244,230,19153,2254
79323,"$75,000 under $100,000",410,80,235,336,24496,3196
79323,"$100,000 under $200,000",460,218,414,712,48791,8330
79323,"$200,000 or more",110,232,363,1103,42790,11725
,,,,,,,
79325,,860,227,622,894,28309,4372
79325,"$1 under $25,000",310,0,0,63,788,70
79325,"$25,000 under $50,000",250,0,0,0,4195,403
79325,"$50,000 under $75,000",130,81,215,249,4834,557
79325,"$75,000 under $100,000",70,0,0,0,4486,541
79325,"$100,000 under $200,000",80,146,407,582,7625,1214
79325,"$200,000 or more",20,0,0,0,6381,1587
,,,,,,,
79329,,1460,901,1172,1908,62565,11332
79329,"$1 under $25,000",520,0,0,0,1277,123
79329,"$25,000 under $50,000",370,125,120,97,6569,660
79329,"$50,000 under $75,000",190,80,162,102,7375,837
79329,"$75,000 under $100,000",150,138,200,207,8819,1075
79329,"$100,000 under $200,000",180,348,490,504,18667,2977
79329,"$200,000 or more",50,210,200,998,19858,5660
,,,,,,,
79331,,4680,1107,1071,3906,189982,34743
79331,"$1 under $25,000",1840,61,0,125,3665,334
79331,"$25,000 under $50,000",1120,94,173,219,19383,1920
79331,"$50,000 under $75,000",650,120,118,247,26557,3330
79331,"$75,000 under $100,000",440,126,159,343,27454,3598
79331,"$100,000 under $200,000",460,336,405,1210,46898,7872
79331,"$200,000 or more",170,370,216,1762,66025,17689
,,,,,,,
79336,,6750,2890,3333,7290,287651,52181
79336,"$1 under $25,000",2570,157,110,176,5815,535
79336,"$25,000 under $50,000",1450,219,224,470,26850,2738
79336,"$50,000 under $75,000",1000,358,508,755,39470,4615
79336,"$75,000 under $100,000",670,363,440,592,40440,5286
79336,"$100,000 under $200,000",840,988,1325,2107,88339,14894
79336,"$200,000 or more",220,805,726,3190,86737,24113
,,,,,,,
79339,,2790,492,535,1082,68972,10364
79339,"$1 under $25,000",1240,0,0,0,2579,235
79339,"$25,000 under $50,000",810,93,0,127,12952,1222
79339,"$50,000 under $75,000",350,51,213,160,13486,1567
79339,"$75,000 under $100,000",190,82,0,162,11729,1540
79339,"$100,000 under $200,000",160,266,322,346,16698,2788
79339,"$200,000 or more",40,0,0,287,11528,3012
,,,,,,,
79342,,160,0,0,0,5967,823
79342,"$1 under $25,000",50,0,0,0,0,0
79342,"$25,000 under $50,000",40,0,0,0,777,79
79342,"$50,000 under $75,000",50,0,0,0,2266,270
79342,"$75,000 under $100,000",0,0,0,0,0,0
79342,"$100,000 under $200,000",20,0,0,0,2924,474
79342,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79343,,580,84,136,191,14232,1953
79343,"$1 under $25,000",240,0,0,0,577,55
79343,"$25,000 under $50,000",180,0,0,0,2991,271
79343,"$50,000 under $75,000",90,84,136,191,3705,457
79343,"$75,000 under $100,000",30,0,0,0,1880,245
79343,"$100,000 under $200,000",40,0,0,0,5079,925
79343,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79345,,390,0,0,116,10044,1408
79345,"$1 under $25,000",150,0,0,0,351,31
79345,"$25,000 under $50,000",130,0,0,116,2194,211
79345,"$50,000 under $75,000",70,0,0,0,3243,409
79345,"$75,000 under $100,000",0,0,0,0,0,0
79345,"$100,000 under $200,000",40,0,0,0,4256,757
79345,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79346,,910,75,0,309,24402,3990
79346,"$1 under $25,000",380,0,0,0,663,60
79346,"$25,000 under $50,000",270,0,0,0,4327,432
79346,"$50,000 under $75,000",120,75,0,309,4431,512
79346,"$75,000 under $100,000",70,0,0,0,4143,506
79346,"$100,000 under $200,000",70,0,0,0,10838,2480
79346,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79347,,2940,836,780,2077,79037,12486
79347,"$1 under $25,000",1200,0,0,71,2284,203
79347,"$25,000 under $50,000",1040,107,175,200,13452,1105
79347,"$50,000 under $75,000",310,75,0,169,11243,1165
79347,"$75,000 under $100,000",180,123,117,238,10570,1346
79347,"$100,000 under $200,000",170,264,488,624,17541,2859
79347,"$200,000 or more",40,267,0,775,23947,5808
,,,,,,,
79350,,310,0,0,0,6662,885
79350,"$1 under $25,000",150,0,0,0,321,29
79350,"$25,000 under $50,000",80,0,0,0,1433,147
79350,"$50,000 under $75,000",60,0,0,0,2667,338
79350,"$75,000 under $100,000",0,0,0,0,0,0
79350,"$100,000 under $200,000",20,0,0,0,2241,371
79350,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79351,,510,40,0,307,16326,2510
79351,"$1 under $25,000",190,40,0,0,533,47
79351,"$25,000 under $50,000",150,0,0,0,2379,237
79351,"$50,000 under $75,000",60,0,0,0,2362,294
79351,"$75,000 under $100,000",50,0,0,307,3280,452
79351,"$100,000 under $200,000",60,0,0,0,7772,1480
79351,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79355,,810,143,268,811,30917,4623
79355,"$1 under $25,000",260,0,0,0,464,40
79355,"$25,000 under $50,000",210,0,105,0,3459,326
79355,"$50,000 under $75,000",110,47,0,214,4113,447
79355,"$75,000 under $100,000",100,0,0,0,6272,759
79355,"$100,000 under $200,000",110,96,163,597,11040,1781
79355,"$200,000 or more",20,0,0,0,5569,1270
,,,,,,,
79356,,1810,449,379,1906,88592,18570
79356,"$1 under $25,000",680,0,0,0,1324,125
79356,"$25,000 under $50,000",450,53,0,155,8325,838
79356,"$50,000 under $75,000",300,0,160,205,11884,1358
79356,"$75,000 under $100,000",170,69,0,193,10310,1308
79356,"$100,000 under $200,000",160,105,219,458,15696,2511
79356,"$200,000 or more",50,222,0,895,41053,12430
,,,,,,,
79357,,950,89,105,776,24452,3340
79357,"$1 under $25,000",440,31,0,0,894,83
79357,"$25,000 under $50,000",290,0,0,132,4755,462
79357,"$50,000 under $75,000",100,0,105,0,3643,420
79357,"$75,000 under $100,000",50,58,0,0,3213,437
79357,"$100,000 under $200,000",70,0,0,644,11947,1938
79357,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79358,,520,336,486,659,19387,3095
79358,"$1 under $25,000",210,0,0,0,504,49
79358,"$25,000 under $50,000",100,89,0,147,1849,200
79358,"$50,000 under $75,000",70,0,0,0,2637,314
79358,"$75,000 under $100,000",50,0,0,0,2929,335
79358,"$100,000 under $200,000",90,247,486,512,11468,2197
79358,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79359,,1200,149,143,718,41413,6635
79359,"$1 under $25,000",460,0,0,0,842,76
79359,"$25,000 under $50,000",290,0,0,112,4853,463
79359,"$50,000 under $75,000",200,54,143,233,7879,973
79359,"$75,000 under $100,000",130,0,0,0,8174,1081
79359,"$100,000 under $200,000",120,95,0,373,19665,4042
79359,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79360,,5810,2145,3472,5175,230301,39680
79360,"$1 under $25,000",2050,64,0,106,5044,493
79360,"$25,000 under $50,000",1440,204,378,263,22534,2159
79360,"$50,000 under $75,000",910,224,415,504,32215,3384
79360,"$75,000 under $100,000",560,350,623,681,32648,3993
79360,"$100,000 under $200,000",660,772,1346,1818,67811,11142
79360,"$200,000 or more",190,531,710,1803,70049,18509
,,,,,,,
79363,,2420,2100,2744,3169,97047,15800
79363,"$1 under $25,000",890,0,0,51,2147,196
79363,"$25,000 under $50,000",550,186,263,224,9891,1000
79363,"$50,000 under $75,000",310,193,254,262,12043,1331
79363,"$75,000 under $100,000",240,358,454,389,14384,1776
79363,"$100,000 under $200,000",350,950,1316,1435,35278,5654
